Unnamed: 0|Date_x|OPEN|HIGH|LOW|CLOSE|VOLUME|CURRENCY|INDEX|prctChangeOPEN|TargetProbability|Date_y|No_Articles_x|Date|No_Articles_y
432|2013-09-23|74.1|75.18|72.15|72.77|804066|USD|432|0.988|0.4572851296500538|2018-01-09|1|2018-01-09|1
433|2013-09-24|73.22|73.23|71.07|72.0|781126|USD|433|0.993|0.4597242395868061|2018-01-11|1|2018-01-11|1
434|2013-09-25|72.74|74.15|71.91|72.03|611157|USD|434|0.99|0.458253886286204|2018-01-16|1|2018-01-16|1
435|2013-09-26|71.98|72.9|71.98|72.24|439672|USD|435|1.0|0.4587417716790255|2018-01-18|1|2018-01-18|1
436|2013-09-27|72.0|72.2|71.32|71.69|396913|USD|436|1.0|0.4665076066541102|2018-01-19|1|2018-01-19|1
437|2013-09-30|72.0|73.52|71.03|72.6|1152013|USD|437|1.013|0.4660061217095812|2018-01-22|1|2018-01-22|1
438|2013-10-01|72.94|72.99|71.51|72.51|633024|USD|438|0.986|0.460319020839051|2018-02-02|1|2018-02-02|1
439|2013-10-02|71.94|72.85|71.74|72.5|608538|USD|439|1.01|0.4687584950482068|2018-02-05|1|2018-02-05|1
440|2013-10-03|72.65|72.88|71.66|72.51|1067379|USD|440|0.999|0.43838048962325976|2018-02-06|2|2018-02-06|2
441|2013-10-04|72.6|73.21|72.31|72.59|744933|USD|441|1.0|0.4658893638859107|2018-02-07|3|2018-02-07|3
442|2013-10-07|72.57|74.05|70.24|71.05|1805277|USD|442|0.978|0.4813756312577371|2018-02-08|4|2018-02-08|4
443|2013-10-08|71.0|71.26|66.24|66.37|1402283|USD|443|0.938|0.486917647693297|2018-02-09|1|2018-02-09|1
444|2013-10-09|66.6|69.8|66.56|69.07|1674014|USD|444|1.048|0.5103081855890047|2018-02-10|1|2018-02-10|1
445|2013-10-10|69.82|69.82|68.83|69.44|687996|USD|445|0.992|0.4847340237578446|2018-02-16|1|2018-02-16|1
446|2013-10-11|69.28|70.38|68.92|69.57|537841|USD|446|0.994|0.4945952078389034|2018-02-20|1|2018-02-20|1
447|2013-10-14|68.87|69.89|68.6|69.56|610548|USD|447|1.001|0.4897313516568051|2018-02-21|1|2018-02-21|1
448|2013-10-15|68.97|70.49|68.9|69.39|777341|USD|448|1.009|0.4921831503665062|2018-02-25|1|2018-02-25|1
449|2013-10-16|69.58|70.46|69.24|70.06|381282|USD|449|1.002|0.4926749451896222|2018-02-27|1|2018-02-27|1
450|2013-10-17|69.74|69.98|69.49|69.74|629652|USD|450|0.994|0.5148530857153599|2018-02-28|1|2018-02-28|1
451|2013-10-18|69.31|70.91|69.21|70.3|516893|USD|451|1.025|0.5190466027010645|2018-03-07|2|2018-03-07|2
452|2013-10-21|71.05|71.79|70.63|71.4|530746|USD|452|1.016|0.5103390220991628|2018-03-08|1|2018-03-08|1
453|2013-10-22|72.21|74.81|72.02|72.82|1220987|USD|453|1.011|0.4853164000646421|2018-03-12|1|2018-03-12|1
454|2013-10-23|73.02|73.25|70.59|70.87|652829|USD|454|0.978|0.4825266800003194|2018-03-13|1|2018-03-13|1
455|2013-10-24|71.41|72.41|70.5|71.93|549990|USD|455|1.023|0.4972214650841119|2018-03-15|4|2018-03-15|4
456|2013-10-25|73.07|73.38|72.0|72.85|769637|USD|456|0.981|0.4934760905777701|2018-03-22|1|2018-03-22|1
457|2013-10-28|71.7|71.99|65.05|65.36|2031703|USD|457|0.921|0.4995309193609632|2018-03-26|1|2018-03-26|1
458|2013-10-29|66.0|69.97|65.91|68.88|967895|USD|458|1.053|0.5582595241912103|2018-03-27|1|2018-03-27|1
459|2013-10-30|69.48|70.1|66.01|66.7|956934|USD|459|0.964|0.5082116829421847|2018-03-28|1|2018-03-28|1
460|2013-10-31|66.95|68.43|64.5|67.51|850647|USD|460|1.016|0.5379128284288239|2018-04-03|2|2018-04-03|2
461|2013-11-01|68.03|68.84|66.65|67.1|421551|USD|461|0.992|0.5290470745672601|2018-04-04|1|2018-04-04|1
462|2013-11-04|67.5|67.81|66.24|66.82|417380|USD|462|0.993|0.5387624997801629|2018-04-09|2|2018-04-09|2
463|2013-11-05|67.01|67.5|65.23|66.49|379576|USD|463|0.99|0.5411086342365187|2018-04-10|1|2018-04-10|1
464|2013-11-06|66.35|66.87|64.88|65.19|651109|USD|464|0.991|0.5531899613249244|2018-04-11|2|2018-04-11|2
465|2013-11-07|65.78|66.29|62.88|64.08|866290|USD|465|1.015|0.5647311036041844|2018-04-12|1|2018-04-12|1
466|2013-11-08|66.75|66.78|63.6|66.64|708879|USD|466|0.999|0.5724555240302563|2018-04-13|1|2018-04-13|1
467|2013-11-11|66.66|67.93|66.01|66.86|485707|USD|467|1.002|0.5780243708226803|2018-04-17|1|2018-04-17|1
468|2013-11-12|66.8|67.26|66.06|67.1|512464|USD|468|1.003|0.5768829742814223|2018-04-23|1|2018-04-23|1
469|2013-11-13|67.0|70.2|66.55|69.41|1238862|USD|469|0.941|0.5827679288586125|2018-04-24|1|2018-04-24|1
470|2013-11-14|63.02|67.93|63.0|66.35|1859365|USD|470|1.053|0.6437175201963644|2018-04-28|1|2018-04-28|1
471|2013-11-15|66.35|68.03|65.85|68.02|784950|USD|471|1.034|0.6242714278513931|2018-05-01|1|2018-05-01|1
472|2013-11-18|68.61|70.57|67.33|67.5|848386|USD|472|0.991|0.6010993873154019|2018-05-02|1|2018-05-02|1
473|2013-11-19|67.96|68.13|66.07|66.39|510598|USD|473|0.99|0.6106483061822692|2018-05-07|1|2018-05-07|1
474|2013-11-20|67.29|67.29|65.67|66.15|723599|USD|474|0.995|0.6123941738537027|2018-05-10|1|2018-05-10|1
475|2013-11-21|66.95|67.43|65.94|67.37|678375|USD|475|1.012|0.6156337044422732|2018-05-11|1|2018-05-11|1
476|2013-11-22|67.75|67.75|65.85|66.3|608795|USD|476|0.984|0.625752705734759|2018-05-15|2|2018-05-15|2
477|2013-11-25|66.66|67.67|65.68|67.27|743185|USD|477|1.006|0.6576036957240845|2018-05-16|2|2018-05-16|2
478|2013-11-26|67.05|68.3|66.03|67.39|802413|USD|478|1.01|0.6186371792917581|2018-05-17|6|2018-05-17|6
479|2013-11-27|67.71|70.96|67.08|70.53|896581|USD|479|1.0490000000000002|0.6250203027860793|2018-05-18|1|2018-05-18|1
480|2013-11-29|71.02|72.55|71.0|71.81|737020|USD|480|1.003|0.5685172701064602|2018-05-21|2|2018-05-21|2
481|2013-12-02|71.22|72.64|71.16|72.19|611491|USD|481|1.006|0.5796249707031851|2018-05-24|2|2018-05-24|2
482|2013-12-03|71.67|72.17|68.79|69.31|770660|USD|482|0.962|0.5676432811746968|2018-05-29|2|2018-05-29|2
483|2013-12-04|68.93|69.94|68.72|69.59|405051|USD|483|1.005|0.6069572345637203|2018-05-30|2|2018-05-30|2
484|2013-12-05|69.29|70.26|69.11|69.84|504381|USD|484|1.01|0.6021310235470351|2018-06-06|2|2018-06-06|2
485|2013-12-06|69.99|72.96|69.45|70.71|1104548|USD|485|1.015|0.6039322658495716|2018-06-07|1|2018-06-07|1
486|2013-12-09|71.04|71.71|70.5|71.27|484775|USD|486|0.994|0.5676870299767146|2018-06-12|2|2018-06-12|2
487|2013-12-10|70.63|72.65|70.06|72.56|548138|USD|487|1.031|0.5606881753692715|2018-06-20|1|2018-06-20|1
488|2013-12-11|72.8|74.55|69.54|69.76|1403491|USD|488|0.959|0.5179840428936117|2018-06-21|1|2018-06-21|1
489|2013-12-12|69.85|71.44|69.72|70.65|521504|USD|489|1.016|0.5517230092959394|2018-06-26|1|2018-06-26|1
490|2013-12-13|71.0|71.29|70.11|70.42|348681|USD|490|1.0|0.5473796612299598|2018-06-27|1|2018-06-27|1
491|2013-12-16|71.0|71.38|70.62|70.9|386488|USD|491|1.009|0.5513485453945064|2018-06-29|1|2018-06-29|1
492|2013-12-17|71.67|72.17|70.87|71.64|482953|USD|492|0.997|0.5307781036382649|2018-07-11|1|2018-07-11|1
493|2013-12-18|71.42|73.48|71.42|72.63|1109929|USD|493|1.011|0.5404402371376756|2018-07-16|1|2018-07-16|1
494|2013-12-19|72.2|73.95|71.5|73.09|721378|USD|494|1.011|0.5074004164417002|2018-07-17|1|2018-07-17|1
495|2013-12-20|73.0|75.0|72.66|74.51|825639|USD|495|1.031|0.4950596265923874|2018-08-03|1|2018-08-03|1
496|2013-12-23|75.25|76.14|73.81|75.52|470700|USD|496|1.009|0.4705634429824273|2018-08-07|1|2018-08-07|1
497|2013-12-24|75.89|77.1|74.61|75.77|457069|USD|497|1.0|0.4752219346525341|2018-08-08|2|2018-08-08|2
498|2013-12-26|75.91|76.79|75.83|76.18|475036|USD|498|1.014|0.4797154767571055|2018-08-09|6|2018-08-09|6
499|2013-12-27|76.99|79.86|75.78|78.46|705878|USD|499|1.02|0.4618839954377464|2018-08-13|2|2018-08-13|2
500|2013-12-30|78.55|79.5|77.13|78.27|426883|USD|500|1.004|0.4482628524522724|2018-08-14|2|2018-08-14|2
501|2013-12-31|78.86|79.26|77.98|78.6|357112|USD|501|0.995|0.4530272074647299|2018-08-15|1|2018-08-15|1
502|2014-01-02|78.5|79.34|77.02|78.31|632059|USD|502|1.003|0.4463502510920783|2018-08-17|1|2018-08-17|1
503|2014-01-03|78.71|78.71|77.58|78.21|662413|USD|503|0.992|0.4669647454281353|2018-08-20|2|2018-08-20|2
504|2014-01-06|78.08|78.46|76.73|78.03|1369108|USD|504|0.999|0.4687648106098317|2018-08-21|1|2018-08-21|1
505|2014-01-07|78.0|80.59|77.6|79.69|685916|USD|505|1.032|0.4604519439605356|2018-08-22|2|2018-08-22|2
506|2014-01-08|80.47|82.99|79.98|82.4|709011|USD|506|1.033|0.4271868915703496|2018-08-28|1|2018-08-28|1
507|2014-01-09|83.1|84.35|79.65|79.77|896042|USD|507|0.963|0.3901674442931027|2018-08-30|1|2018-08-30|1
508|2014-01-10|80.0|81.96|79.25|81.77|519213|USD|508|1.022|0.3920899135877977|2018-08-31|1|2018-08-31|1
509|2014-01-13|81.79|82.49|78.01|78.39|505433|USD|509|0.96|0.3661780057416354|2018-09-04|2|2018-09-04|2
510|2014-01-14|78.51|80.86|77.69|79.51|489777|USD|510|1.022|0.4028080319278217|2018-09-06|1|2018-09-06|1
511|2014-01-15|80.26|80.59|78.21|79.33|457274|USD|511|0.988|0.4028080319278195|2018-09-10|1|2018-09-10|1
512|2014-01-16|79.28|80.12|78.62|79.92|331266|USD|512|1.014|0.398146304426374|2018-09-13|1|2018-09-13|1
513|2014-01-17|80.38|80.72|78.62|79.45|625909|USD|513|0.998|0.39644283308436|2018-09-20|2|2018-09-20|2
514|2014-01-21|80.23|81.26|79.51|80.73|348210|USD|514|1.013|0.39644283308436|2018-09-25|1|2018-09-25|1
515|2014-01-22|81.28|81.93|80.02|81.24|710172|USD|515|0.966|0.41444581785488704|2018-09-27|2|2018-09-27|2
516|2014-01-23|78.49|79.79|76.82|77.87|1080395|USD|516|0.984|0.4564710710247718|2018-10-01|2|2018-10-01|2
517|2014-01-24|77.24|77.87|72.5|74.46|1441367|USD|517|0.964|0.4489234744685034|2018-10-02|2|2018-10-02|2
518|2014-01-27|74.45|74.8|72.33|74.38|593444|USD|518|1.008|0.4676380837731404|2018-10-10|1|2018-10-10|1
519|2014-01-28|75.01|77.54|74.91|76.26|566134|USD|519|1.009|0.4373727744164987|2018-10-11|1|2018-10-11|1
520|2014-01-29|75.72|76.6|74.34|75.27|668360|USD|520|1.006|0.4332403360457867|2018-10-17|1|2018-10-17|1
521|2014-01-30|76.2|77.11|75.33|75.98|278998|USD|521|0.979|0.41131282934209135|2018-10-19|1|2018-10-19|1
522|2014-01-31|74.59|75.83|73.96|74.97|298230|USD|522|1.012|0.428295582746858|2018-10-23|1|2018-10-23|1
523|2014-02-03|75.46|75.99|71.88|72.3|456056|USD|523|0.961|0.4087650655126141|2018-10-25|1|2018-10-25|1
524|2014-02-04|72.49|73.95|71.22|71.84|482415|USD|524|0.991|0.4355370842375727|2018-10-29|1|2018-10-29|1
525|2014-02-05|71.84|72.64|68.92|71.59|724757|USD|525|0.993|0.42685028428803706|2018-11-06|2|2018-11-06|2
526|2014-02-06|71.35|72.49|70.29|71.52|458075|USD|526|1.016|0.4418558251276679|2018-11-07|1|2018-11-07|1
527|2014-02-07|72.49|73.7|69.79|72.83|927868|USD|527|1.007|0.4347201197978586|2018-11-08|1|2018-11-08|1
528|2014-02-10|73.0|74.4|71.56|72.39|1073793|USD|528|0.986|0.4354231391280241|2018-11-10|2|2018-11-10|2
529|2014-02-11|71.99|73.68|71.59|71.69|684780|USD|529|1.0|0.43907677013073|2018-11-11|1|2018-11-11|1
530|2014-02-12|72.0|72.83|71.22|71.55|1317085|USD|530|1.011|0.45019015800983203|2018-11-13|1|2018-11-13|1
531|2014-02-13|72.76|74.93|71.01|72.4|1799200|USD|531|0.984|0.4345445065887863|2018-11-14|4|2018-11-14|4
532|2014-02-14|71.6|73.39|71.6|73.31|743942|USD|532|1.033|0.4812081063395341|2018-11-15|6|2018-11-15|6
533|2014-02-18|73.96|74.54|72.91|73.59|761996|USD|533|0.995|0.4508846986965064|2018-11-17|1|2018-11-17|1
534|2014-02-19|73.6|74.67|72.67|73.01|762757|USD|534|0.985|0.4749209345806786|2018-11-20|1|2018-11-20|1
535|2014-02-20|72.51|73.05|70.82|71.18|689455|USD|535|0.981|0.4573867938107405|2018-11-29|1|2018-11-29|1
536|2014-02-21|71.1|72.73|70.45|70.95|1121863|USD|536|0.981|0.4636621487012309|2018-12-07|1|2018-12-07|1
537|2014-02-24|69.74|69.98|67.99|67.99|773499|USD|537|0.968|0.4582029346991453|2018-12-08|1|2018-12-08|1
538|2014-02-25|67.54|68.27|66.46|66.57|1318153|USD|538|0.988|0.4839641415436667|2018-12-10|1|2018-12-10|1
539|2014-02-26|66.73|69.16|66.6|67.77|1368864|USD|539|1.019|0.5132194256930922|2018-12-12|3|2018-12-12|3
540|2014-02-27|68.01|71.06|68.01|68.7|879557|USD|540|1.022|0.5063984985670656|2018-12-13|1|2018-12-13|1
541|2014-02-28|69.51|69.97|68.26|69.17|771464|USD|541|0.98|0.4929783186721746|2018-12-17|1|2018-12-17|1
542|2014-03-03|68.13|69.0|66.58|67.82|1000887|USD|542|1.012|0.5060049267517669|2018-12-18|1|2018-12-18|1
543|2014-03-04|68.97|69.42|68.02|68.82|882617|USD|543|0.998|0.5032840060217588|2018-12-19|1|2018-12-19|1
544|2014-03-05|68.8|70.66|68.6|70.4|509633|USD|544|1.033|0.5135795983680156|2018-12-20|1|2018-12-20|1
545|2014-03-06|71.06|73.56|70.54|72.55|880783|USD|545|1.029|0.4955184337783879|2018-12-21|3|2018-12-21|3
546|2014-03-07|73.14|73.58|71.45|71.59|1027707|USD|546|0.971|0.4938073504218531|2018-12-26|1|2018-12-26|1
547|2014-03-10|71.0|71.0|69.1|70.0|694039|USD|547|0.995|0.5329566290624916|2018-12-28|2|2018-12-28|2
548|2014-03-11|70.61|70.79|68.26|68.31|575074|USD|548|0.958|0.5318316441781907|2019-01-06|1|2019-01-06|1
549|2014-03-12|67.61|68.11|66.18|67.6|540885|USD|549|1.003|0.5581225810086192|2019-01-07|1|2019-01-07|1
550|2014-03-13|67.8|68.28|65.51|66.12|909233|USD|550|0.968|0.5434526840038599|2019-01-11|1|2019-01-11|1
551|2014-03-14|65.65|66.06|64.85|65.1|675398|USD|551|1.007|0.546763182106012|2019-01-14|2|2019-01-14|2
552|2014-03-17|66.12|66.25|63.9|64.73|1082131|USD|552|0.981|0.5192675757144544|2019-01-15|1|2019-01-15|1
553|2014-03-18|64.86|66.31|64.44|65.93|661896|USD|553|1.008|0.5402915799313063|2019-01-23|1|2019-01-23|1
554|2014-03-19|65.38|65.66|63.47|63.97|1081268|USD|554|0.976|0.5297106432168072|2019-01-24|1|2019-01-24|1
555|2014-03-20|63.8|64.27|62.92|63.35|841112|USD|555|1.015|0.5518804075748942|2019-01-25|1|2019-01-25|1
556|2014-03-21|64.76|65.1|63.05|64.48|762553|USD|556|1.006|0.5408748983323524|2019-02-05|1|2019-02-05|1
557|2014-03-24|65.18|65.37|63.8|64.89|1273514|USD|557|1.008|0.5446506791353809|2019-02-13|1|2019-02-13|1
558|2014-03-25|65.72|65.97|64.32|64.75|778397|USD|558|0.992|0.5362433147657505|2019-02-14|1|2019-02-14|1
559|2014-03-26|65.19|66.46|64.65|66.31|1133327|USD|559|1.016|0.5204683861555233|2019-02-15|2|2019-02-15|2
560|2014-03-27|66.25|67.2|63.46|65.0|1553294|USD|560|0.987|0.5135510161786216|2019-02-19|1|2019-02-19|1
561|2014-03-28|65.4|68.19|65.01|68.13|1183183|USD|561|1.053|0.5244944388117311|2019-02-20|4|2019-02-20|4
562|2014-03-31|68.87|69.96|67.17|67.3|681995|USD|562|0.984|0.5230573430956235|2019-02-21|9|2019-02-21|9
563|2014-04-01|67.77|70.06|67.77|69.82|572902|USD|563|1.033|0.5298711372649759|2019-02-22|2|2019-02-22|2
564|2014-04-02|70.0|71.49|66.0|66.23|978079|USD|564|0.95|0.5022611119552496|2019-03-04|1|2019-03-04|1
565|2014-04-03|66.5|67.37|64.55|65.53|978598|USD|565|0.993|0.5471049520410539|2019-03-05|1|2019-03-05|1
566|2014-04-04|66.02|66.02|63.78|64.45|658677|USD|566|0.97|0.5419831937844558|2019-03-06|2|2019-03-06|2
567|2014-04-07|64.01|65.09|63.27|64.7|717598|USD|567|1.016|0.564635810611866|2019-03-08|2|2019-03-08|2
568|2014-04-08|65.06|67.28|64.71|67.2|569408|USD|568|1.042|0.5629393657113948|2019-03-11|1|2019-03-11|1
569|2014-04-09|67.8|68.5|67.09|67.91|709419|USD|569|1.006|0.54244621096313|2019-03-12|1|2019-03-12|1
570|2014-04-10|68.24|68.97|67.51|68.28|787195|USD|570|0.997|0.5330744270041268|2019-03-18|1|2019-03-18|1
571|2014-04-11|68.01|69.96|67.88|68.22|946667|USD|571|1.004|0.5383713640935656|2019-03-19|1|2019-03-19|1
572|2014-04-14|68.31|69.8|67.87|69.15|589072|USD|572|1.007|0.5343981544518008|2019-03-21|1|2019-03-21|1
573|2014-04-15|68.8|69.79|68.59|69.53|778754|USD|573|1.017|0.5291432662495847|2019-03-23|1|2019-03-23|1
574|2014-04-16|70.0|70.49|68.77|69.77|316550|USD|574|1.0|0.5194180227275641|2019-03-26|1|2019-03-26|1
575|2014-04-17|69.97|71.3|68.9|71.19|431518|USD|575|1.026|0.514695682568797|2019-03-30|2|2019-03-30|2
576|2014-04-21|71.78|75.1|71.3|74.04|779504|USD|576|1.042|0.4850823540699505|2019-04-17|2|2019-04-17|2
577|2014-04-22|74.8|74.81|73.59|74.14|854142|USD|577|0.993|0.4454664661618745|2019-04-18|2|2019-04-18|2
578|2014-04-23|74.26|74.26|72.66|73.7|545474|USD|578|1.0|0.4684609442315893|2019-04-26|1|2019-04-26|1
579|2014-04-24|74.25|74.25|72.66|73.39|623384|USD|579|0.979|0.4699058964039647|2019-05-02|1|2019-05-02|1
580|2014-04-25|72.7|74.15|70.41|71.12|907892|USD|580|0.973|0.4846450196656441|2019-05-10|1|2019-05-10|1
581|2014-04-28|70.74|71.81|66.99|67.98|1305106|USD|581|0.961|0.5113401548974731|2019-05-15|2|2019-05-15|2
582|2014-04-29|67.98|69.53|67.35|69.46|690288|USD|582|1.019|0.5520696612406822|2019-05-16|5|2019-05-16|5
583|2014-04-30|69.24|69.31|67.51|68.09|431643|USD|583|0.989|0.5437373264997806|2019-05-17|2|2019-05-17|2
584|2014-05-01|68.5|71.04|68.05|70.01|354968|USD|584|1.015|0.5799924950878665|2019-05-29|1|2019-05-29|1
585|2014-05-02|69.54|71.07|69.33|69.85|530723|USD|585|0.995|0.556322051629875|2019-06-12|1|2019-06-12|1
586|2014-05-05|69.16|70.41|69.03|70.15|207531|USD|586|1.013|0.5656466367106104|2019-06-20|1|2019-06-20|1
587|2014-05-06|70.08|70.51|69.19|69.38|248097|USD|587|0.993|0.5590969934452064|2019-06-25|1|2019-06-25|1
588|2014-05-07|69.56|70.28|66.64|67.07|440178|USD|588|0.965|0.5716506254930824|2019-07-10|1|2019-07-10|1
589|2014-05-08|67.16|68.92|67.0|67.63|462096|USD|589|1.003|0.6194682321341288|2019-07-19|1|2019-07-19|1
590|2014-05-09|67.35|67.86|64.92|67.15|650860|USD|590|1.007|0.6159749106169672|2019-07-26|1|2019-07-26|1
591|2014-05-12|67.84|72.33|67.15|71.47|958477|USD|591|1.05|0.5986929126352913|2019-07-30|1|2019-07-30|1
592|2014-05-13|71.25|71.75|70.14|71.43|571203|USD|592|0.996|0.5757639345301304|2019-08-07|1|2019-08-07|1
593|2014-05-14|71.0|71.88|70.0|71.04|901920|USD|593|0.983|0.5847987181204057|2019-08-08|2|2019-08-08|2
594|2014-05-15|69.8|72.72|69.1|71.25|1094298|USD|594|1.024|0.6129027228995685|2019-08-09|1|2019-08-09|1
595|2014-05-16|71.49|71.76|69.75|70.67|529317|USD|595|0.985|0.590528883743385|2019-08-12|1|2019-08-12|1
596|2014-05-19|70.43|71.48|70.27|70.7|962958|USD|596|1.004|0.6201106580396949|2019-08-13|1|2019-08-13|1
597|2014-05-20|70.7|71.7|70.7|71.01|997637|USD|597|1.013|0.6221576461254376|2019-08-14|1|2019-08-14|1
598|2014-05-21|71.64|72.3|71.13|71.67|519171|USD|598|1.005|0.6147690509537567|2019-08-15|1|2019-08-15|1
599|2014-05-22|72.01|72.03|71.11|71.44|249605|USD|599|0.992|0.61264910720756|2019-08-20|3|2019-08-20|3
600|2014-05-23|71.4|71.4|70.11|71.04|361571|USD|600|1.005|0.5833527006781266|2019-08-28|1|2019-08-28|1
601|2014-05-27|71.76|71.76|70.26|71.16|375049|USD|601|0.998|0.5473280743912096|2019-09-03|1|2019-09-03|1
602|2014-05-28|71.64|71.64|70.68|71.05|364128|USD|602|0.999|0.5413987855199637|2019-09-04|1|2019-09-04|1
603|2014-05-29|71.56|71.56|70.8|71.47|336244|USD|603|1.002|0.5587222963684102|2019-09-05|2|2019-09-05|2
604|2014-05-30|71.68|71.82|70.55|71.16|310619|USD|604|0.993|0.5688997305509901|2019-09-06|2|2019-09-06|2
605|2014-06-02|71.18|71.4|69.38|70.2|250207|USD|605|0.982|0.5851902749441651|2019-09-07|1|2019-09-07|1
606|2014-06-03|69.9|70.07|69.13|69.64|197280|USD|606|0.99|0.6152814346324087|2019-09-09|1|2019-09-09|1
607|2014-06-04|69.23|71.68|69.23|71.04|373357|USD|607|1.023|0.6470180735402021|2019-09-10|1|2019-09-10|1
608|2014-06-05|70.85|71.39|70.32|71.03|251981|USD|608|1.002|0.6312872889735858|2019-09-12|1|2019-09-12|1
609|2014-06-06|71.0|71.26|70.04|70.85|548551|USD|609|1.0|0.6348453939611846|2019-09-18|2|2019-09-18|2
610|2014-06-09|71.02|71.99|70.88|71.42|296659|USD|610|1.009|0.6499859564739948|2019-09-20|1|2019-09-20|1
611|2014-06-10|71.65|72.49|71.65|72.39|690939|USD|611|1.009|0.6565299968911447|2019-09-26|2|2019-09-26|2
612|2014-06-11|72.33|72.85|71.9|72.53|950286|USD|612|1.008|0.6264790870651594|2019-09-30|1|2019-09-30|1
613|2014-06-12|72.89|76.18|72.58|75.84|2048482|USD|613|1.04|0.6313903591006339|2019-10-09|1|2019-10-09|1
614|2014-06-13|75.77|75.99|74.19|75.42|1878562|USD|614|0.985|0.5997864468912909|2019-10-11|2|2019-10-11|2
615|2014-06-16|74.67|75.42|73.67|75.12|388610|USD|615|1.007|0.6331269785748953|2019-10-15|1|2019-10-15|1
616|2014-06-17|75.21|77.16|75.18|75.7|638486|USD|616|1.004|0.6139668838252685|2019-10-21|1|2019-10-21|1
617|2014-06-18|75.49|76.5|75.07|76.28|467636|USD|617|1.009|0.6064409723149783|2019-10-23|1|2019-10-23|1
618|2014-06-19|76.14|77.06|75.5|77.03|270799|USD|618|1.015|0.590788475976921|2019-10-24|1|2019-10-24|1
619|2014-06-20|77.3|77.3|76.28|77.19|460827|USD|619|0.999|0.5645787744478813|2019-10-25|1|2019-10-25|1
620|2014-06-23|77.19|77.19|76.0|76.71|324729|USD|620|0.988|0.571547628044199|2019-10-31|1|2019-10-31|1
621|2014-06-24|76.3|78.17|76.1|77.62|464056|USD|621|1.008|0.5684420724766241|2019-11-07|1|2019-11-07|1
622|2014-06-25|76.88|77.6|76.6|77.09|507431|USD|622|1.005|0.5633602622084912|2019-11-09|1|2019-11-09|1
623|2014-06-26|77.25|78.73|77.03|78.29|445456|USD|623|1.008|0.5674751157268071|2019-11-13|2|2019-11-13|2
624|2014-06-27|77.88|78.75|76.97|77.69|303237|USD|624|0.998|0.565823091149402|2019-11-14|1|2019-11-14|1
625|2014-06-30|77.7|78.68|77.41|78.36|353256|USD|625|1.01|0.5553810752930177|2019-11-20|3|2019-11-20|3
626|2014-07-01|78.5|79.1|78.4|78.9|214728|USD|626|1.006|0.556959370681222|2019-11-21|2|2019-11-21|2
627|2014-07-02|79.0|79.67|78.3|78.8|374026|USD|627|1.005|0.5654647047826626|2019-11-22|2|2019-11-22|2
628|2014-07-03|79.43|79.7|78.3|79.38|121219|USD|628|1.003|0.5654647047826626|2019-11-25|1|2019-11-25|1
629|2014-07-07|79.69|79.69|77.32|77.94|185495|USD|629|0.972|0.5824491468522738|2019-11-27|1|2019-11-27|1
630|2014-07-08|77.42|77.86|73.59|75.74|467198|USD|630|0.973|0.6210494264744076|2019-12-01|1|2019-12-01|1
631|2014-07-09|75.33|76.39|74.89|76.05|310274|USD|631|0.992|0.6545586700807723|2019-12-02|1|2019-12-02|1
632|2014-07-10|74.71|76.5|74.02|76.12|259378|USD|632|1.019|0.6614654004116914|2019-12-03|2|2019-12-03|2
633|2014-07-11|76.15|77.27|75.52|76.35|283507|USD|633|1.014|0.6443179156485093|2019-12-05|1|2019-12-05|1
634|2014-07-14|77.21|79.0|77.13|78.0|330283|USD|634|1.011|0.6332328712400408|2019-12-06|1|2019-12-06|1
635|2014-07-15|78.03|78.6|76.79|78.41|268159|USD|635|1.012|0.6374571547043572|2019-12-11|1|2019-12-11|1
636|2014-07-16|79.0|82.19|78.83|81.68|882680|USD|636|1.033|0.6258076148014958|2019-12-16|1|2019-12-16|1
637|2014-07-17|81.59|82.37|80.57|80.75|646059|USD|637|1.001|0.59346754122434|2019-12-18|1|2019-12-18|1
638|2014-07-18|81.68|82.67|80.99|81.99|341790|USD|638|1.006|0.5869036500264503|2019-12-19|1|2019-12-19|1
639|2014-07-21|82.19|83.5|81.8|82.94|380129|USD|639|1.02|0.5709080078725354|2019-12-21|1|2019-12-21|1
640|2014-07-22|83.85|85.19|83.43|84.91|489539|USD|640|1.019|0.5605144179749233|2019-12-22|1|2019-12-22|1
641|2014-07-23|85.46|85.46|83.19|84.12|305490|USD|641|0.98|0.546337618739028|2019-12-26|1|2019-12-26|1
642|2014-07-24|83.76|85.0|82.42|84.63|258773|USD|642|1.015|0.5829900241815898|2020-01-02|3|2020-01-02|3
643|2014-07-25|85.0|85.42|83.45|83.63|373967|USD|643|0.992|0.5640240305504661|2020-01-07|1|2020-01-07|1
644|2014-07-28|84.29|86.47|82.95|85.89|724258|USD|644|1.022|0.5614383098694037|2020-01-10|1|2020-01-10|1
645|2014-07-29|86.11|86.75|84.81|85.02|546188|USD|645|0.988|0.5248105597884903|2020-01-14|1|2020-01-14|1
646|2014-07-30|85.05|86.43|84.07|85.79|322112|USD|646|0.996|0.5348703514503164|2020-01-21|1|2020-01-21|1
647|2014-07-31|84.7|85.57|83.34|84.04|368725|USD|647|0.992|0.556427245954495|2020-01-22|1|2020-01-22|1
648|2014-08-01|84.0|84.0|80.77|82.21|396082|USD|648|0.986|0.5665226498713702|2020-01-23|1|2020-01-23|1
